,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Female,Male,France,Germany,Spain,CustomerValue,PurchaseValue,Worth,Affordance,TotalBalance,Balance_,Exited
7877,0.288,0.3108108108108108,0.2,0.27889674249811947,0.3333333333333333,1,0,0.9421627265403846,1,0,0,0,1,0.1,0.20918032786885246,0.16714070145666177,0.26012269938650306,0.6336724210958482,0.5811664747189915,1
7878,0.762,0.2702702702702703,1.0,0.4930756148841149,0.3333333333333333,1,0,0.8567273174588173,1,0,1,0,0,0.5,0.3645901639344262,0.3188251434821296,0.0467484662576687,0.7235839848996461,0.23350308278880524,1
7879,0.614,0.35135135135135137,0.6,0.3048849036674611,0.0,1,0,0.39533930490361824,0,1,1,0,0,0.15,0.10065573770491804,0.17025735406664333,0.09141104294478528,0.3814065413180693,0.012345096606190707,0
7880,0.788,0.2702702702702703,0.9,0.0,0.3333333333333333,0,0,0.1046558946379379,1,0,1,0,0,0.45,0.37311475409836065,0.0,0.058486707566462175,0.0511496666256011,0.10249240059510079,0
7881,0.848,0.3783783783783784,0.9,0.0,0.3333333333333333,1,1,0.17383000076507304,0,1,0,0,1,0.45,0.39278688524590166,0.0,0.06257668711656442,0.08508518210567649,0.17040020071667558,0
7882,1.0,0.36486486486486486,0.1,0.48575455476763496,0.0,0,0,0.03427242301639806,1,0,0,1,0,0.025,0.16393442622950818,0.2652326614573184,1.0,0.3155970558195871,0.5642699576451881,1
7883,0.402,0.36486486486486486,0.6,0.0,0.3333333333333333,1,1,0.25568366779027396,1,0,1,0,0,0.3,0.24655737704918032,0.0,0.06973415132924335,0.12524105169262018,0.2507554488112343,0
7884,0.576,0.24324324324324326,0.6,0.7511224577277571,0.0,0,0,0.2351215541084173,0,1,1,0,0,0.15,0.09442622950819672,0.5126617099833343,0.08752556237218813,0.5774606750580744,0.6939361797747514,1
7885,0.884,0.32432432432432434,0.0,0.39476557992131384,0.3333333333333333,1,0,0.23576466552555767,1,0,1,0,0,0.0,0.4045901639344262,0.23094715895376036,0.9288343558282208,0.35844272008310846,0.25440028652491975,0
7886,0.632,0.24324324324324326,0.8,0.0,0.0,0,1,0.7933528151938509,1,0,1,0,0,0.2,0.10360655737704919,0.0,0.05920245398773006,0.3890114232437687,0.7785819873474075,0
7887,0.732,0.16216216216216217,0.2,0.8201368930309514,0.3333333333333333,0,0,0.3272966568307273,1,0,0,1,0,0.1,0.35475409836065575,0.6717191494024939,0.39631901840490796,0.6651576174493632,0.6884496065314015,0
7888,0.488,0.17567567567567569,0.0,0.31622779591506656,0.0,1,0,0.3912587652120777,1,0,1,0,0,0.0,0.08,0.25064611800843106,0.6858895705521473,0.3863861216240436,0.005022138576092683,0
7889,0.5,0.527027027027027,0.9,0.5518417059292878,0.3333333333333333,1,1,0.5177327934817775,0,1,0,1,0,0.45,0.2786885245901639,0.23788239337108422,0.03885480572597137,0.5934494826548021,0.17105564217922897,0
7890,0.43,0.4189189189189189,0.7,0.0,0.3333333333333333,1,1,0.44803118697835637,0,1,1,0,0,0.35,0.25573770491803277,0.0,0.05609114811568799,0.21960312704729884,0.43958184091377334,0
7891,0.656,0.40540540540540543,0.2,0.40295205116946087,0.3333333333333333,0,1,0.9674146881027138,0,1,0,1,0,0.1,0.3298360655737705,0.20626938271033063,0.37300613496932516,0.7224151371705255,0.45316428454701035,0
7892,0.596,0.17567567567567569,0.5,0.0,0.3333333333333333,1,1,0.02593967723917634,1,0,0,0,1,0.25,0.3101639344262295,0.0,0.11607361963190184,0.01253297081808155,0.02521716775555922,0
7893,0.584,0.2972972972972973,0.8,0.4353155099745877,0.0,1,0,0.26410487201527744,0,1,1,0,0,0.2,0.09573770491803278,0.2674033139161631,0.055521472392638035,0.39730389584673054,0.27652192677994303,0
7894,0.712,0.6621621621621622,0.1,0.49134168378882437,0.3333333333333333,1,1,0.4325228059279661,0,1,0,1,0,0.05,0.3481967213114754,0.1801903141888479,0.8233128834355828,0.5144100156024626,0.18019132391272044,1
7895,0.636,0.33783783783783783,1.0,0.45051881423250373,0.0,1,1,0.5021094514526137,0,1,0,0,1,0.25,0.10426229508196722,0.2574347157341589,0.03901840490797546,0.523421920642974,0.061599323312651784,0
7896,0.57,0.3108108108108108,0.1,0.0,0.3333333333333333,1,0,0.8780834569701406,0,1,0,0,1,0.05,0.3016393442622951,0.0,0.7361963190184049,0.43057868253514775,0.8617615440928461,0
7897,0.506,0.16216216216216217,0.6,0.5163391239845628,0.3333333333333333,1,1,0.09636555291030291,0,1,0,0,1,0.3,0.28065573770491803,0.42289876252774566,0.0803680981595092,0.36488321899492,0.5409827881327198,0
7898,0.57,0.7297297297297297,0.4,0.298180189414754,0.0,0,1,0.13719685229939457,1,0,1,0,0,0.1,0.09344262295081968,0.10175808499386403,0.15184049079754602,0.25064003655375205,0.23220496310368222,0
7899,0.584,0.2972972972972973,0.7,0.0,0.3333333333333333,1,0,0.9198466453546313,1,0,1,0,0,0.35,0.3062295081967213,0.0,0.06958808063102541,0.4510669172990985,0.9027602126414689,0
7900,0.87,0.4864864864864865,0.1,0.0,0.3333333333333333,1,0,0.22553323842426948,1,0,0,0,1,0.05,0.4,0.0,0.9202453987730062,0.11044981809719823,0.22115695530553894,1
7901,0.556,0.13513513513513514,0.3,0.611954160352516,0.3333333333333333,1,0,0.5538750450668037,1,0,0,1,0,0.15,0.29704918032786887,0.5370113882706709,0.21390593047034767,0.6481786979212434,0.2096121138463335,0
7902,0.298,0.2702702702702703,0.9,0.0,0.3333333333333333,0,1,0.9152405054682722,1,0,1,0,0,0.45,0.2124590163934426,0.0,0.025085207907293794,0.4488072317004202,0.8982383930727418,0
7903,0.434,0.21621621621621623,1.0,0.0,0.3333333333333333,0,1,0.8078782023683262,0,1,0,0,1,0.5,0.25704918032786883,0.0,0.02662576687116565,0.39613730500662864,0.7928414717724013,0
7904,0.198,0.1891891891891892,0.0,0.6202492812918583,0.0,1,1,0.8334818475164378,0,1,0,0,1,0.0,0.032459016393442626,0.4762543186241042,0.5079754601226993,0.790454085579956,0.0540505541136095,0
7905,0.702,0.22972972972972974,1.0,0.6364891020095051,0.3333333333333333,1,1,0.35584428312903876,0,1,0,0,1,0.5,0.34491803278688526,0.4468333328658239,0.04306748466257668,0.5661294976425076,0.4342360069359373,0
7906,0.526,0.25675675675675674,0.3,0.6841549491269544,0.0,0,1,0.02671025082895416,0,1,0,0,1,0.075,0.08622950819672132,0.45433415270205957,0.20777096114519428,0.43400029800747614,0.8160522091131204,0
7907,0.666,0.28378378378378377,0.2,0.19005911922246999,0.3333333333333333,1,1,0.43008057269469224,1,0,0,1,0,0.1,0.33311475409836067,0.1197420642494981,0.37607361963190183,0.3277760385013492,0.1878747943829766,0
7908,0.462,0.22972972972972974,0.4,0.0,0.3333333333333333,0,1,0.4319024466836583,0,1,1,0,0,0.2,0.2662295081967213,0.0,0.1352760736196319,0.21169067039857986,0.4237483544624681,0
7909,0.54,0.581081081081081,0.5,0.0,0.0,0,0,0.15816480473885253,0,1,1,0,0,0.125,0.08852459016393442,0.0,0.10920245398773006,0.07740013155700468,0.1550217728601778,1
7910,0.422,0.13513513513513514,0.6,0.49299697737834514,0.0,1,1,0.3527205848158499,0,1,0,0,1,0.15,0.06918032786885246,0.43262225896574236,0.07177914110429448,0.4762793604702651,0.260571411235863,0
7911,0.416,0.10810810810810811,0.1,0.5932818779130603,0.3333333333333333,1,1,0.12200885184535121,0,1,0,1,0,0.05,0.25114754098360653,0.5606739395122615,0.6417177914110429,0.4248206963003064,0.6105749432170817,0
7912,0.584,0.22972972972972974,0.2,0.5307411865909383,0.0,0,1,0.6112747767411787,0,1,1,0,0,0.05,0.09573770491803278,0.3725953084583206,0.350920245398773,0.6263522996889566,0.053237732084178736,0
7913,0.91,0.08108108108108109,0.6,0.5708347560557356,0.3333333333333333,1,0,0.9302095350105934,0,1,0,1,0,0.3,0.4131147540983607,0.5844156019034681,0.1216768916155419,0.8074928126670743,0.20986860588062353,0
7914,0.674,0.22972972972972974,0.9,0.0,0.3333333333333333,0,1,0.365646119204384,0,1,1,0,0,0.45,0.3357377049180328,0.0,0.05071574642126789,0.17918656224728058,0.35870491992956854,0
7915,0.69,0.5135135135135135,0.1,0.0,0.6666666666666666,1,0,0.9387041962507419,0,1,0,0,1,0.075,0.5688524590163935,0.0,0.8098159509202454,0.46031807710700584,0.9212725558972231,1
7916,0.424,0.20270270270270271,0.6,0.0,0.3333333333333333,1,0,0.5579471339512923,0,1,1,0,0,0.3,0.2537704918032787,0.0,0.0719836400817996,0.2735258233977474,0.5474856589044732,0
7917,0.526,0.2702702702702703,0.9,0.5032556445527345,0.3333333333333333,0,0,0.0792494183194495,0,1,0,1,0,0.45,0.2872131147540984,0.32540760126705337,0.04062713019768235,0.34843363806732003,0.5416714140192312,0
7918,0.478,0.25675675675675674,0.5,0.0,0.0,1,0,0.3065957298922047,0,1,1,0,0,0.125,0.07836065573770491,0.0,0.10159509202453987,0.15021755183571184,0.30073551115769803,0
7919,0.486,0.17567567567567569,0.8,0.44923952988243154,0.0,1,1,0.8843710074312097,0,1,0,0,1,0.2,0.07967213114754099,0.35607288693624684,0.048006134969325154,0.7101648662334519,0.314631145064384,0
7920,0.728,0.21621621621621623,0.5,0.5626708039108628,0.0,0,1,0.4944696218488865,0,1,1,0,0,0.125,0.11934426229508197,0.4066287667141625,0.13226993865030676,0.5887021901979483,0.20723054235473826,0
7921,0.476,0.22972972972972974,0.7,0.0,0.3333333333333333,1,1,0.5436897723732615,1,0,0,0,1,0.35,0.27081967213114755,0.0,0.06012269938650307,0.26653142995163537,0.5334892935806842,0
7922,0.658,0.28378378378378377,0.6,0.0,0.3333333333333333,1,0,0.06127825207307297,0,1,0,0,1,0.3,0.33049180327868855,0.0,0.09591002044989776,0.029869411004463293,0.059908832176795615,0
7923,0.76,0.2702702702702703,0.5,0.4737635109139332,0.0,1,1,0.8166075860244653,0,1,0,0,1,0.125,0.12459016393442623,0.30633784106162343,0.1361963190184049,0.6920156270920687,0.2179034090761265,0
7924,0.966,0.3918918918918919,0.2,0.0,0.3333333333333333,1,1,0.9112679760917166,0,1,1,0,0,0.1,0.4314754098360656,0.0,0.46809815950920247,0.44685838350127777,0.8943385850956872,0
7925,0.472,0.20270270270270271,0.7,0.0,0.3333333333333333,1,1,0.8413294469621848,1,0,0,0,1,0.35,0.2695081967213115,0.0,0.05977212971078001,0.4125478564730447,0.8256803555524487,0
7926,0.434,0.4864864864864865,0.5,0.36794345465124906,0.3333333333333333,1,0,0.792971128742795,1,0,0,0,1,0.25,0.25704918032786883,0.16742100989259598,0.09619631901840492,0.6152890297187636,0.3250322038635015,1
7927,0.574,0.16216216216216217,0.1,0.48699266702269434,0.0,1,0,0.5128233746322773,0,1,0,1,0,0.025,0.0940983606557377,0.39886304693452057,0.7386503067484662,0.5511271958610225,0.0960043057280979,1
7928,0.722,0.2702702702702703,0.4,0.49161733355562814,0.0,1,0,0.7091489737269908,0,1,1,0,0,0.1,0.11836065573770492,0.3178822115265484,0.17515337423312882,0.6502872700812711,0.09042240089994578,0
7929,0.956,0.16216216216216217,0.4,0.29123450082860336,0.3333333333333333,0,0,0.8083750498172575,0,1,1,0,0,0.2,0.4281967213114754,0.23853065608385757,0.21104294478527608,0.5756324477644263,0.43463220735866565,0
7930,0.3,0.2702702702702703,0.7,0.0,0.3333333333333333,0,0,0.9600999395442265,0,1,0,0,1,0.35,0.21311475409836064,0.0,0.04469763365468887,0.47081442636823534,0.9422766272235099,0
7931,0.914,0.3918918918918919,0.1,0.3791204229573848,0.0,0,0,0.6393786606620931,0,1,1,0,0,0.025,0.1498360655737705,0.1981992276214423,0.947239263803681,0.5468187456613148,0.16048537227155682,0
7932,1.0,0.2972972972972973,0.8,0.40973069982318316,0.0,1,0,0.3040289347632698,0,1,1,0,0,0.2,0.16393442622950818,0.2516872117703865,0.08742331288343558,0.4011427414107097,0.20581735715222269,0
7933,0.864,0.7027027027027027,0.7,0.3868997966465189,0.0,0,1,0.6558908375749885,1,0,1,0,0,0.175,0.14163934426229507,0.13580729432354982,0.0941279579316389,0.5597074218138823,0.16711386277838164,0
7934,0.558,0.17567567567567569,0.6,0.5296036729494433,0.0,1,1,0.6543151370955925,0,1,0,0,1,0.15,0.09147540983606557,0.4197705148709864,0.08568507157464213,0.6467669647771747,0.009584260529537937,0
7935,0.464,0.20270270270270271,0.6,0.0,0.3333333333333333,0,1,0.36483159141698024,0,1,0,0,1,0.3,0.26688524590163937,0.0,0.07607361963190185,0.17878697023393977,0.3579053029445825,0
7936,0.236,0.05405405405405406,0.2,0.0,0.3333333333333333,1,0,0.14057547495785847,0,1,1,0,0,0.1,0.1921311475409836,0.0,0.2441717791411043,0.06877113717621677,0.13775443457546005,0
7937,0.64,0.24324324324324326,0.3,0.0,0.0,1,0,0.703780261014927,0,1,1,0,0,0.075,0.10491803278688525,0.0,0.2310838445807771,0.3450688127914975,0.6906491545850737,1
7938,0.91,0.28378378378378377,0.2,0.0,0.0,0,0,0.8332732775980106,0,1,1,0,0,0.05,0.14918032786885246,0.0,0.450920245398773,0.4085956512986753,0.8177716629858628,0
7939,0.74,0.10810810810810811,1.0,0.20710763481698885,0.3333333333333333,1,0,0.22750002625250706,0,1,1,0,0,0.5,0.35737704918032787,0.19572459203435202,0.04539877300613497,0.23888699261148502,0.031385985265428545,0
7940,0.862,0.14864864864864866,0.6,0.39362551544334196,0.0,0,0,0.5610088763476911,1,0,0,0,1,0.15,0.14131147540983607,0.33350924704974383,0.1167689161554192,0.5172997166770213,0.06568513096777807,0
7941,0.484,0.20270270270270271,0.2,0.624041657710507,0.0,1,1,0.18566083060932315,0,1,0,1,0,0.05,0.07934426229508197,0.46464607984236794,0.3202453987730061,0.47497944145823684,0.5859732581650495,0
7942,0.384,0.32432432432432434,0.1,0.0,0.0,1,1,0.891310120116471,1,0,1,0,0,0.025,0.06295081967213115,0.0,0.6220858895705521,0.4370674347154374,0.8747460790222258,1
7943,0.364,0.32432432432432434,0.1,0.6338219234749853,0.0,1,0,0.5049049684244844,0,1,1,0,0,0.025,0.05967213114754098,0.3708007484804842,0.6098159509202454,0.6376142494870116,0.2846190244044439,1
7944,0.34,0.28378378378378377,0.1,0.292920404455849,0.0,0,1,0.5481250959466628,1,0,1,0,0,0.025,0.05573770491803279,0.18454728209744575,0.5950920245398773,0.4489963688127571,0.1770699753959096,1
7945,0.818,0.36486486486486486,0.8,0.0,0.3333333333333333,1,1,0.49624569146353475,1,0,1,0,0,0.4,0.3829508196721311,0.0,0.07346625766871166,0.24325625615768864,0.4869137273211339,0
7946,0.246,0.22972972972972974,0.6,0.2774726583211534,0.0,1,0,0.7167389985743639,1,0,1,0,0,0.15,0.040327868852459016,0.19479364580688363,0.05378323108384458,0.5222072727856129,0.36162333293063675,0
7947,0.578,0.22972972972972974,0.5,0.5441502563849729,0.3333333333333333,1,0,0.2982357315123594,1,0,0,0,1,0.25,0.3042622950819672,0.382008854311317,0.11386503067484663,0.4810343557874657,0.3770614534787512,0
7948,0.71,0.0945945945945946,0.3,0.4533166035660136,0.0,0,1,0.9843591562994265,0,1,1,0,0,0.075,0.11639344262295082,0.4455374890872984,0.24539877300613497,0.7617265622933996,0.40776740349996504,0
7949,0.36,0.4594594594594595,0.1,0.42536505558890464,0.0,0,0,0.5497966055758324,0,1,1,0,0,0.025,0.05901639344262295,0.20099307793354837,0.6073619631901841,0.5313344999487049,0.015586321400080283,1
7950,0.332,0.20270270270270271,1.0,0.5534035751328358,0.0,1,1,0.6362863653478906,1,0,0,1,0,0.25,0.05442622950819672,0.4120506997875921,0.020368098159509206,0.6525709473914754,0.056595985970842956,0
7951,1.0,0.2972972972972973,0.0,0.0,0.3333333333333333,1,0,0.005442369746310773,1,0,1,0,0,0.0,0.4426229508196721,0.0,1.0,0.002477377263383708,0.005095085401538654,0
7952,0.792,0.20270270270270271,0.2,0.4299281034781891,0.3333333333333333,1,1,0.7309739080082147,1,0,0,1,0,0.1,0.3744262295081967,0.32011389853059324,0.4147239263803681,0.6230251791785896,0.1878269322330373,0
7953,0.544,0.20270270270270271,0.3,0.38631669137058794,0.3333333333333333,1,0,0.2427341311095209,0,1,0,1,0,0.15,0.29311475409836063,0.2876419130119802,0.2114519427402863,0.3566616176134291,0.23715238763648505,0
7954,0.786,0.16216216216216217,0.7,0.3092858538699916,0.0,0,0,0.7220465554460451,0,1,1,0,0,0.175,0.12885245901639344,0.2533153092479335,0.08729184925503944,0.5443917068356116,0.3276512207081802,0
7955,0.764,0.2702702702702703,0.5,0.7125902791846682,0.0,1,1,0.9788382290508743,0,1,0,1,0,0.125,0.12524590163934426,0.4607644165457632,0.13668711656441718,0.9185979871788098,0.0830148618602628,0
7956,1.0,0.8513513513513513,0.5,0.0,0.3333333333333333,1,1,0.22410085163133076,0,1,1,0,0,0.25,0.4426229508196721,0.0,0.1656441717791411,0.10974711607607071,0.2197507898850145,0
7957,1.0,0.21621621621621623,0.3,0.5168171268262743,0.3333333333333333,1,1,0.4437044237724702,1,0,0,1,0,0.15,0.4426229508196721,0.3734914081865474,0.3047034764826176,0.5355753416034578,0.20059105582577347,0
7958,0.672,0.21621621621621623,0.6,0.5826195408661741,0.3333333333333333,1,1,0.444170068241517,0,1,1,0,0,0.3,0.33508196721311473,0.42104524300769436,0.09734151329243353,0.5763043874069714,0.28117903669249866,0
7959,0.412,0.2972972972972973,0.8,0.0,0.3333333333333333,1,0,0.3105352561169591,1,0,1,0,0,0.4,0.2498360655737705,0.0,0.04233128834355828,0.15215020930928452,0.3046029201409474,0
7960,0.646,0.25675675675675674,0.4,0.0,0.3333333333333333,0,0,0.8178355532953397,0,1,1,0,0,0.2,0.3265573770491803,0.0,0.16349693251533742,0.4010221940994226,0.8026165427396973,0
7961,0.918,0.2702702702702703,0.2,0.6168369396514736,0.3333333333333333,1,1,0.8740271195899207,1,0,1,0,0,0.1,0.4157377049180328,0.3988498312488634,0.45337423312883435,0.8082445774929585,0.09805638927057253,0
7962,0.568,0.5135135135135135,0.3,0.46334047421405244,0.0,0,1,0.2121117566727622,1,0,0,1,0,0.075,0.09311475409836066,0.20329881502590574,0.216359918200409,0.38904608611532926,0.36208001147513463,1
7963,0.56,0.25675675675675674,0.6,0.0,0.3333333333333333,1,1,0.4132198124920929,0,1,1,0,0,0.3,0.2983606557377049,0.0,0.08588957055214724,0.20252532143619192,0.40540772587388063,0
7964,0.428,0.16216216216216217,0.0,0.4023740475664841,0.3333333333333333,0,0,0.6708819192232858,1,0,0,1,0,0.0,0.25508196721311477,0.32955760833307257,0.649079754601227,0.5765859833748724,0.1627717594465034,0
7965,0.55,0.44594594594594594,0.4,0.49669573012692125,0.3333333333333333,1,0,0.46120584515821256,1,0,1,0,0,0.2,0.29508196721311475,0.23930010321001868,0.14877300613496933,0.5317767275393792,0.15862763360252805,1
7966,0.654,0.21621621621621623,0.4,0.0,0.3333333333333333,1,1,0.030822693567235666,1,0,0,0,1,0.2,0.3291803278688525,0.0,0.1647239263803681,0.014928486791728738,0.030010795246557084,0
7967,0.466,0.2972972972972973,0.9,0.44919050599388777,0.0,0,0,0.14602419531065214,0,1,1,0,0,0.225,0.07639344262295082,0.27592637324007974,0.03653715064758009,0.3479156329746989,0.40953005603111436,0
7968,0.484,0.36486486486486486,0.8,0.3375573723976934,0.0,0,1,0.33604429222990795,0,1,0,0,1,0.2,0.07934426229508197,0.18431374322039543,0.04785276073619632,0.37242704226009976,0.08549628116003909,0
7969,0.574,0.4189189189189189,0.2,0.4312688071878108,0.0,1,0,0.8452120177476948,0,1,0,1,0,0.05,0.0940983606557377,0.21625920545827587,0.3478527607361963,0.6798934346068124,0.2983225224599888,1
7970,1.0,0.16216216216216217,0.6,0.344559777238639,0.0,1,1,0.9440784094881062,0,1,1,0,0,0.15,0.16393442622950818,0.28220581521421295,0.13087934560327197,0.6750270421914117,0.5021736534033204,0
7971,0.566,0.32432432432432434,1.0,0.0,0.0,0,1,0.3970208654926545,0,1,0,0,1,0.25,0.09278688524590165,0.0,0.03472392638036809,0.19457842269853373,0.3895053179266627,0
7972,0.802,0.24324324324324326,0.5,0.2917319537984526,0.0,1,1,0.44609800235922525,0,1,0,1,0,0.125,0.13147540983606557,0.19911507205300666,0.14134969325153374,0.3982123182082029,0.0783743441596862,0
7973,0.484,0.17567567567567569,0.7,0.4965889935630837,0.0,1,0,0.43038155143816226,0,1,0,1,0,0.175,0.07934426229508197,0.3936026658318509,0.060823838737949165,0.5165892136699376,0.1887561942826281,0
7974,0.732,0.43243243243243246,0.2,0.4769098481379432,0.0,1,1,0.06466912590152359,0,1,0,1,0,0.05,0.12,0.23436293154596718,0.39631901840490796,0.3250652940071403,0.523536175415614,1
7975,0.582,0.32432432432432434,0.3,0.4853180428754958,0.3333333333333333,1,1,0.8326058138552231,0,1,0,1,0,0.15,0.3055737704918033,0.28392248182690033,0.21922290388548057,0.706975734861463,0.2193777105624107,0
7976,0.998,0.22972972972972974,0.4,0.4417639448749889,0.0,0,0,0.6321014656899733,0,1,1,0,0,0.1,0.16360655737704918,0.31013077082582563,0.2174846625766871,0.581805039230864,0.07618692118399868,0
7977,0.594,0.3918918918918919,1.0,0.3979112395793846,0.0,0,1,0.4454998952399954,0,1,0,0,1,0.25,0.09737704918032787,0.20802282222445623,0.036441717791411046,0.4632709956054937,0.05237881512265251,0
7978,0.516,0.16216216216216217,0.2,0.36292572015992625,0.3333333333333333,1,0,0.6648714452230189,1,0,0,1,0,0.1,0.2839344262295082,0.2972481278596901,0.3300613496932515,0.5493573778364373,0.20545758105283288,0
7979,0.41,0.10810810810810811,0.7,0.0,0.3333333333333333,1,0,0.4655986146677007,1,0,1,0,0,0.35,0.24918032786885247,0.0,0.05433829973707275,0.22822137667384507,0.45682767804805685,0
7980,0.294,0.12162162162162163,0.7,0.5954619662509189,0.0,0,0,0.8376330439556977,0,1,0,0,1,0.175,0.04819672131147541,0.541892198282763,0.044171779141104296,0.7772342845580856,0.08865488851972587,0
7981,0.498,0.2702702702702703,0.9,0.35517061927414434,0.0,0,0,0.7862151835500291,0,1,0,1,0,0.225,0.08163934426229508,0.22965508784556202,0.0387184730743013,0.6041131606116543,0.33413151036303906,0
7982,0.39,0.20270270270270271,0.1,0.5282140649217377,0.3333333333333333,0,1,0.5371419470559438,0,1,0,1,0,0.05,0.24262295081967214,0.39329520962420056,0.6257668711656442,0.5884287141242346,0.12290096859737339,0
7983,0.848,0.24324324324324326,0.9,0.45834314641454627,0.0,1,0,0.3764985056072854,1,0,1,0,0,0.225,0.13901639344262295,0.31283178765663966,0.06257668711656442,0.46661533716033027,0.19454761260405296,0
7984,0.228,0.3783783783783784,0.6,0.6448774879075405,0.0,1,0,0.9147518087977401,0,1,1,0,0,0.15,0.037377049180327866,0.3444625562382545,0.05194274028629856,0.8454819706703535,0.10349961658736197,0
7985,0.692,0.12162162162162163,0.2,0.3831408999566318,0.3333333333333333,1,1,0.029863451959662144,1,0,0,1,0,0.1,0.3416393442622951,0.34867225162462684,0.38404907975460123,0.250276603827517,0.4422147991436652,0
7986,0.634,0.36486486486486486,0.3,0.0,0.3333333333333333,0,0,0.8182952972008827,0,1,0,0,1,0.15,0.3226229508196721,0.0,0.22985685071574644,0.40124773581288903,0.8030678705412787,0
7987,0.924,0.1891891891891892,0.5,0.5302988556030858,0.3333333333333333,1,0,0.4469143803233208,0,1,1,0,0,0.25,0.41770491803278686,0.4071864776954881,0.15631901840490797,0.5454479308964133,0.21404454164578937,0
7988,0.332,0.44594594594594594,0.8,0.47877745900736035,0.3333333333333333,0,1,0.8438903915323913,0,1,1,0,0,0.4,0.22360655737704918,0.2306673651609915,0.03619631901840491,0.7084860842430927,0.23851137815845397,0
7989,0.59,0.28378378378378377,0.8,0.0,0.3333333333333333,0,0,0.4843101516194796,0,1,1,0,0,0.4,0.3081967213114754,0.0,0.05598159509202454,0.23740090478680764,0.475196680300916,0
7990,0.628,0.1891891891891892,0.5,0.5329085606032313,0.0,0,0,0.6722855032655618,0,1,0,0,1,0.125,0.10295081967213114,0.4091903224626527,0.12000000000000001,0.6576170077978949,0.003377693282947369,0
7991,0.154,0.28378378378378377,0.9,0.0,0.3333333333333333,1,0,0.14179749166045355,1,0,0,0,1,0.45,0.16524590163934427,0.0,0.015269256987048396,0.06937063558753861,0.13895408095516945,0
7992,0.67,0.2972972972972973,0.7,0.0,0.3333333333333333,1,0,0.5194846607851049,1,0,1,0,0,0.35,0.3344262295081967,0.0,0.077125328659071,0.2546568574419861,0.5097272824514335,0
7993,0.47,0.20270270270270271,0.4,0.6090323365953084,0.0,1,0,0.3161705442869794,1,0,1,0,0,0.1,0.07704918032786885,0.45347050825815877,0.13650306748466257,0.5297669923995337,0.4393665348731233,0
7994,0.338,0.04054054054054054,0.1,0.6046337379451554,0.6666666666666666,1,1,0.8507167434489993,1,0,0,1,0,0.075,0.3957377049180328,0.7074499454276604,0.5938650306748466,0.7892980187114744,0.09020272590407052,1
7995,0.716,0.6621621621621622,0.1,0.0,0.3333333333333333,0,1,0.01912932685071424,1,0,1,0,0,0.05,0.34950819672131145,0.0,0.8257668711656442,0.009191941002566035,0.018531488115729997,0
7996,0.734,0.05405405405405406,0.5,0.44824996475660694,0.0,1,1,0.4648752455859534,1,0,1,0,0,0.125,0.12032786885245901,0.5006338591507707,0.13300613496932517,0.5037590694434448,0.09535750399722585,0
7997,0.23,0.08108108108108109,0.6,0.6217946497719452,0.0,1,0,0.9568753315941672,0,1,0,1,0,0.15,0.03770491803278689,0.6365878928215556,0.05214723926380368,0.8519397642208416,0.1732818457687135,0
7998,0.958,0.13513513513513514,0.3,0.5277262971591373,0.6666666666666666,1,0,0.5244381838465573,0,1,0,1,0,0.225,0.7006557377049181,0.46309846361877705,0.29611451942740286,0.581896271516309,0.13477141994431985,1
7999,0.952,0.10810810810810811,0.5,0.5686080750953505,0.0,0,0,0.30139738345011946,0,1,1,0,0,0.125,0.1560655737704918,0.5373562574060481,0.15975460122699386,0.49763890158388957,0.4040809870775631,0
8000,0.794,0.24324324324324326,0.8,0.4089441254813857,0.3333333333333333,1,1,0.9034964339094382,0,1,0,1,0,0.4,0.37508196721311476,0.2791155989279629,0.07162576687116565,0.6947460948337897,0.3830360242939436,0
8001,0.714,0.1891891891891892,0.9,0.0,0.3333333333333333,1,0,0.6323814424277517,0,1,0,0,1,0.45,0.34885245901639345,0.0,0.053442399454669394,0.3100418952196098,0.62055736774473,0
8002,0.48,0.25675675675675674,0.1,0.0,0.3333333333333333,0,0,0.6676858139952365,0,1,0,0,1,0.05,0.2721311475409836,0.0,0.6809815950920245,0.32736155592676475,0.6552154550269321,0
8003,0.506,0.527027027027027,0.6,0.4184999973495215,0.3333333333333333,1,1,0.43704503780111,0,1,0,0,1,0.3,0.28065573770491803,0.18040278566414342,0.0803680981595092,0.47179533902373566,0.08603690255212275,1
8004,0.53,0.36486486486486486,0.5,0.0,0.3333333333333333,1,1,0.824454035360377,0,1,1,0,0,0.25,0.28852459016393445,0.0,0.10797546012269939,0.4042690969240124,0.8091138664109961,0
8005,0.568,0.24324324324324326,0.1,0.2770804273559834,0.0,1,0,0.5811895536023689,1,0,1,0,0,0.025,0.09311475409836066,0.18911500279321528,0.7349693251533742,0.4554678508857725,0.22903835417431337,0
8006,0.732,0.3108108108108108,0.8,0.5027760075814048,0.3333333333333333,1,1,0.690263970209155,0,1,0,1,0,0.4,0.35475409836065575,0.30130984618188045,0.06687116564417178,0.6478906747259192,0.05813960166811624,0
8007,0.594,0.3108108108108108,0.4,0.5537600943873268,0.0,1,1,0.5080788215274558,0,1,1,0,0,0.1,0.09737704918032787,0.33186422252755104,0.15552147239263803,0.5898941710395118,0.18289565810775252,1
